medium;brand;date;time;operator;channel;campaign_name;position_in_break;indexed_gross_rating_point;spotlength;program_before;program_after;program_cat_before;program_cat_after;commercialdescript;flight_description;flight_startdate;flight_enddate;product_type;;pt_tag_on_1;pt_tag_on_2
TV;NL;9/23/2023;6:25:00 PM;Ad Alliance;Comedy Central;TV-NL-wasmachines-2023-38;Before Last Position;0.8635255259;15 + 10;simpsons;simpsons;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;7:35:00 PM;Ad Alliance;Ziggo Sport Voetbal;TV-NL-wasmachines-2023-38;Any Other Position;0.4518704404;15 + 10;ucl uefa champions league: galatasaray -;ucl uefa champions league: galatasaray -;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/19/2023;11:31:00 PM;Ad Alliance;RTL 4;TV-NL-wasmachines-2023-38;Any Other Position;9.638125696;15 + 10;humberto;klok;nieuws & actualiteiten;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;7:36:00 PM;Ad Alliance;Ziggo Sport;TV-NL-wasmachines-2023-38;Before Last Position;2.917272907;15 + 10;voetbal cl rust;voetbal cl rust;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/21/2023;11:08:00 PM;Ad Alliance;Comedy Central;TV-NL-wasmachines-2023-38;First Position;1.825390044;15 + 10;rules of engagement;rules of engagement;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;9:38:00 PM;Ad Alliance;FOX;TV-NL-wasmachines-2023-38;Any Other Position;0.376563396;15 + 10;chicago med;chicago med;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;6:52:00 PM;Ad Alliance;Ziggo Sport Golf;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;golf: fortinet championship (hoogtepunte;golf: fortinet championship (hoogtepunte;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;6:08:00 PM;Ad Alliance;Eurosport;TV-NL-wasmachines-2023-38;Last Position;0.3229317316;15 + 10;wielrennen ek tijdrit dames;wielrennen ek tijdrit dames;sportreportage;sportreportage;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/21/2023;9:50:00 PM;Ad Alliance;Ziggo Sport Select;TV-NL-wasmachines-2023-38;Last Position;0.6004848298;15 + 10;rugby wk fra nam;rugby wk rust;sportreportage;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/19/2023;10:50:00 PM;Ad Alliance;RTL 5;TV-NL-wasmachines-2023-38;Any Other Position;8.569449618;15 + 10;24 uur in de er;24 uur in de er;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/19/2023;6:22:00 PM;Ad Alliance;Animal Planet;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;tanked (season 8) - keyshia coles dream;tanked (season 8) - keyshia coles dream;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;8:38:00 PM;Ad Alliance;Ziggo Sport;TV-NL-wasmachines-2023-38;Last Position;0;15 + 10;track and field weekly;volleybal os kw;sportinformatie;sportreportage;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;11:02:00 PM;Ad Alliance;Ziggo Sport Select;TV-NL-wasmachines-2023-38;Last Position;0.744685803;15 + 10;race cafe;race cafe;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;6:36:00 PM;Ad Alliance;Ziggo Sport Voetbal;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;ucl uefa champions league: feyenoord - c;ucl uefa champions league: feyenoord - c;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;8:15:00 PM;Ad Alliance;RTL Crime;TV-NL-wasmachines-2023-38;Any Other Position;0.6272161326;15 + 10;law and order;law and order;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;8:52:00 PM;Ad Alliance;Ziggo Sport;TV-NL-wasmachines-2023-38;Before Last Position;5.116459139;15 + 10;voetbal cl vb;voetbal cl vb;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;7:37:00 PM;Ad Alliance;Ziggo Sport Select;TV-NL-wasmachines-2023-38;Before Last Position;1.61762194;15 + 10;voetbal cl rust;voetbal cl rust;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;8:24:00 PM;Ad Alliance;ID;TV-NL-wasmachines-2023-38;Any Other Position;0.2558903121;15 + 10;american monster;american monster;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/21/2023;10:00:00 PM;Ad Alliance;Ziggo Sport Select;TV-NL-wasmachines-2023-38;Last Position;0.2136029675;15 + 10;rugby wk rust;rugby wk fra nam;sportinformatie;sportreportage;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/18/2023;8:48:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Last Position;3.045431307;15 + 10;hoffman family gold;hoffman family gold;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/21/2023;11:52:00 PM;Ad Alliance;Animal Planet;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;sharkwrecked crash landing;sharkwrecked crash landing;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;7:52:00 PM;Ad Alliance;Ziggo Sport Golf;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;pga tour champions: sanford internationa;pga tour champions: sanford internationa;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/18/2023;9:44:00 PM;Ad Alliance;RTL 4;TV-NL-wasmachines-2023-38;Any Other Position;19.43381702;15 + 10;spaanse dorp zarra;spaanse dorp zarra;overige non fictie;overige non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;10:44:00 PM;Ad Alliance;ID;TV-NL-wasmachines-2023-38;Any Other Position;0.0557249659;15 + 10;johnny vs amber;johnny vs amber;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/19/2023;7:24:00 PM;Ad Alliance;Animal Planet;TV-NL-wasmachines-2023-38;Any Other Position;0.03722896076;15 + 10;pit bulls & parolees (season 9) - villag;pit bulls & parolees (season 9) - villag;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;9:48:00 PM;Ad Alliance;RTL 7;TV-NL-wasmachines-2023-38;Any Other Position;4.339618008;15 + 10;last witch hunter;last witch hunter;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;10:03:00 PM;Ad Alliance;Ziggo Sport;TV-NL-wasmachines-2023-38;Before Last Position;2.826177096;15 + 10;voetbal cl rust;voetbal cl rust;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;9:50:00 PM;Ad Alliance;ESPN2;TV-NL-wasmachines-2023-38;Any Other Position;2.987900119;15 + 10;voetbal ed heerenveen excelsior;voetbal ed rust;sportreportage;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;10:50:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Last Position;0.4244843723;15 + 10;survive the raft;survive the raft;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;7:43:00 PM;Ad Alliance;Ziggo Sport Voetbal;TV-NL-wasmachines-2023-38;Any Other Position;0.4518704404;15 + 10;ucl uefa champions league: galatasaray -;ucl uefa champions league: galatasaray -;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;11:42:00 PM;Ad Alliance;MTV;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;love and hip hop atlanta;love and hip hop atlanta;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;8:17:00 PM;Ad Alliance;National Geographic Channel;TV-NL-wasmachines-2023-38;Any Other Position;0.7062184413;15 + 10;first alaskans;first alaskans;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;6:42:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Any Other Position;0.5366723666;15 + 10;salvage hunters the restorers;salvage hunters the restorers;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/21/2023;8:15:00 PM;Ad Alliance;TLC;TV-NL-wasmachines-2023-38;Any Other Position;0.9958953819;15 + 10;curvy brides boutique;curvy brides boutique;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;9:38:00 PM;Ad Alliance;ESPN;TV-NL-wasmachines-2023-38;Any Other Position;0.9464766888;15 + 10;billy ashcroft drive;billy ashcroft drive;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;10:35:00 PM;Ad Alliance;RTL 4;TV-NL-wasmachines-2023-38;Before Last Position;17.91352706;15 + 10;renze op zondag;renze op zondag;nieuws & actualiteiten;nieuws & actualiteiten;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;7:17:00 PM;Ad Alliance;Ziggo Sport Racing;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;supercars championship: penrite oil sand;supercars championship: penrite oil sand;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;8:20:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Before Last Position;3.223662947;15 + 10;repair shop;repair shop;overige non fictie;overige non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;9:22:00 PM;Ad Alliance;Paramount Network;TV-NL-wasmachines-2023-38;Last Position;1.220298948;15 + 10;matrix reloaded;matrix reloaded;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;8:37:00 PM;Ad Alliance;Ziggo Sport Select;TV-NL-wasmachines-2023-38;Before Last Position;0;15 + 10;track and field weekly;volleybal os kw;sportinformatie;sportreportage;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/21/2023;7:41:00 PM;Ad Alliance;ESPN3;TV-NL-wasmachines-2023-38;Any Other Position;0.4807330487;15 + 10;voetbal el rust;voetbal el lask liverpool;sportinformatie;sportreportage;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;10:45:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Any Other Position;0.16170209;15 + 10;hoffman family gold;hoffman family gold;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;6:55:00 PM;Ad Alliance;MTV;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;catfish;catfish;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;7:17:00 PM;Ad Alliance;24Kitchen;TV-NL-wasmachines-2023-38;Last Position;0;15 + 10;great british menu;great british menu;overige non fictie;overige non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;8:42:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Any Other Position;0.9998639666;15 + 10;outback farm;outback farm;overige non fictie;overige non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;6:47:00 PM;Ad Alliance;Comedy Central;TV-NL-wasmachines-2023-38;First Position;0.7245211939;15 + 10;simpsons;simpsons;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;11:06:00 PM;Ad Alliance;Ziggo Sport Select;TV-NL-wasmachines-2023-38;Second Position;0.06289974007;15 + 10;rugby wk nb;round up;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/19/2023;10:15:00 PM;Ad Alliance;National Geographic Wild;TV-NL-wasmachines-2023-38;Any Other Position;0.2656037439;15 + 10;cat wars: lion vs. cheetah - cat wars: l;cat wars: lion vs. cheetah - cat wars: l;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/23/2023;8:42:00 PM;Ad Alliance;ID;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;american monster;american monster;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;6:19:00 PM;Ad Alliance;Ziggo Sport;TV-NL-wasmachines-2023-38;Any Other Position;0.5126633133;15 + 10;voetbal cl vb;voetbal cl vb;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/19/2023;10:44:00 PM;Ad Alliance;RTL Lounge;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;goede tijden slechte tijden;goede tijden slechte tijden;nederlands drama;nederlands drama;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;11:18:00 PM;Ad Alliance;Discovery Channel;TV-NL-wasmachines-2023-38;Last Position;0.3303108478;15 + 10;hoffman family gold;hoffman family gold;non fictie;non fictie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/22/2023;6:37:00 PM;Ad Alliance;Animal Planet;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;tanked (season 8) - triple tank throwdow;tanked (season 8) - triple tank throwdow;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;6:37:00 PM;Ad Alliance;ESPN4;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;sunday nfl countdown;sunday nfl countdown;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/20/2023;9:54:00 PM;Ad Alliance;Ziggo Sport;TV-NL-wasmachines-2023-38;Last Position;3.139759254;15 + 10;voetbal cl rust;voetbal cl rust;sportinformatie;sportinformatie;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
TV;NL;9/24/2023;6:38:00 PM;Ad Alliance;Animal Planet;TV-NL-wasmachines-2023-38;Any Other Position;0;15 + 10;tanked (season 8) - howie mandels surpri;tanked (season 8) - howie mandels surpri;overig/onbekend;overig/onbekend;Coolblue_NL_wk37_wasmachines_Snelle_beelden_hoofds + Coolblue_NL_wk38_Samsung_witgoed_Snelle_beelden_ta;Coolblue_2023_09_Wasmachines wk 37-38;9/11/2023 0:00:00;9/24/2023 0:00:00;wasmachines;;wasmachines;
